date,open,high,low,close,volume
19960711,139.755,141.1268,136.0682,136.7541,36592.81001447123
19960712,136.3254,142.1557,134.6106,141.8985,35128.24201806221
19960715,142.7559,143.1846,136.3254,137.8687,26410.66057778161
19960716,141.4698,143.1846,138.0402,139.755,29922.58022968767
19960717,139.755,141.6413,128.6089,136.3254,33569.924606859764
19960718,135.468,137.6973,134.6106,137.0971,22016.981249056327
19960719,137.1828,137.6115,134.4392,136.5826,27707.03544961071
19960722,135.8967,136.7541,132.9816,134.2677,20614.24080400573
19960723,134.6106,141.384,133.5818,137.9545,24741.169081110074
19960724,138.8119,139.755,135.8967,136.4112,20041.33846780909
19960725,137.1828,144.2134,137.0113,137.44,43391.80107683353
19960726,137.0971,139.412,136.0682,137.0971,18333.954985189328
19960729,136.3254,138.9833,135.9825,138.8976,16193.865120779623
19960730,140.1837,141.2983,137.0113,137.1828,20776.24891750278
19960731,138.0402,138.6404,134.1819,135.3823,15610.23405570743
19960801,135.468,136.3254,132.4672,135.2966,10922.76361711972
19960802,136.3254,138.8976,132.8959,134.4392,13398.29216478527
19960805,134.8679,136.9256,133.7532,136.6684,10368.644105001596
19960806,137.1828,139.755,136.1539,139.0691,14516.451605712557
19960807,139.755,152.2729,139.755,150.4724,97510.63949269103
19960808,151.3298,151.8442,147.3,147.986,30054.252294135935
19960809,148.3289,149.1863,143.6133,145.7567,35112.62947089225
19960812,146.6141,149.0148,145.7567,147.2143,18318.213855583323
19960813,147.2143,148.9291,147.0428,148.9291,15504.681892256116
19960814,150.9011,152.1872,147.4715,147.9002,21734.737343154367
19960815,148.3289,149.958,145.8425,146.4427,21479.06860499021
19960816,145.7567,146.3569,141.4698,144.8993,29985.92332744188
19960819,145.7567,146.1854,142.3272,142.7559,12147.757815964173
19960820,141.8985,143.5275,139.3263,139.9265,22613.556688690132
19960821,141.4698,150.0437,141.4698,147.2143,66691.50592028085
19960822,149.0148,149.0148,143.6133,144.7279,28743.186075386984
19960823,145.4995,145.5853,138.8976,141.0411,38844.74383708011
19960826,138.9833,141.0411,136.8399,137.44,17559.40475844005
19960827,137.1828,138.8976,135.8967,137.6115,14798.706140111837
19960828,138.0402,139.3263,137.1828,138.1259,17423.99593414414
19960829,137.1828,140.0122,135.1251,137.9545,11189.387297985932
19960830,137.9545,140.6124,137.1828,140.3552,27624.911510225487
19960902,140.6124,141.2983,137.8687,138.8119,23920.423825334863
19960903,139.3263,141.4698,138.0402,139.5835,18013.68671798601
19960904,139.755,141.384,138.3832,140.098,15299.636825650614
19960905,140.3552,141.2983,137.1828,137.3543,18525.001692702743
19960906,137.1828,138.4689,135.0393,136.3254,13718.571887557271
19960909,135.3823,136.9256,134.9536,135.0393,8355.917499572346
19960910,133.7532,135.3823,129.8092,130.7524,15545.383870582873
19960911,130.7524,133.6675,128.6089,131.867,13686.726929406146
19960912,131.1811,131.6098,127.3228,128.5232,12543.02390541163
19960913,127.7515,127.7515,124.4934,126.8084,10453.318076720469
19960916,126.0367,126.0367,120.8924,124.3219,14803.023441565807
19960917,124.3219,128.1802,121.7497,126.3797,11113.342570048828
19960918,126.8941,127.6658,119.7777,120.7209,12181.698446582159
19960919,120.035,121.7497,118.8346,120.035,9066.555587953513
19960920,120.4637,125.951,120.4637,125.608,9342.512419591108
19960923,126.1225,130.3237,120.8924,127.3228,11878.339150568476
19960924,127.7515,130.0665,127.7515,129.3805,8963.22475179799
19960925,130.3237,134.0105,127.7515,130.1522,12408.434279251524
19960926,130.3237,135.468,130.1522,134.4392,22302.61173824301
19960927,135.468,141.4698,135.468,139.6693,29626.20826480837
19961003,142.3272,144.042,137.1828,138.7261,15890.505968235248
19961004,138.8976,141.1268,136.9256,137.8687,14441.228792321968
19961007,138.0402,139.755,137.1828,139.3263,10029.244299173954
19961008,139.755,140.1837,137.1828,138.7261,13344.064166728538
19961009,139.755,140.6124,137.2686,137.8687,15592.16036707389
19961010,138.0402,141.4698,137.2686,141.0411,15857.494375752882
19961011,142.3272,143.1846,139.2406,141.4698,19192.60506482656
19961014,141.8985,147.986,141.2126,144.7279,32126.699551365007
19961015,144.7279,144.7279,144.7279,144.7279,0.0
19961016,150.0437,151.3298,142.1557,145.4138,32954.094865824285
19961017,145.0708,145.328,141.6413,142.8416,22370.14987230611
19961018,142.4129,143.8705,138.0402,139.1548,18985.93738771498
19961021,137.1828,141.4698,136.3254,140.5266,17764.213394474784
19961022,137.1828,139.5835,135.468,138.2117,18678.9558336957
19961023,138.2117,146.1854,137.783,143.0131,20325.692401605163
19961024,144.2992,145.7567,139.755,140.8696,16063.936647793422
19961025,140.8696,141.6413,138.8976,139.9265,11747.941383512058
19961028,139.9265,144.7279,139.755,142.8416,20314.032186701912
19961029,144.7279,158.2747,144.7279,153.0446,103202.5327910949
19961030,154.3307,156.9028,146.6141,147.2143,41934.93424212186
19961031,147.4715,149.958,144.9851,148.7576,24794.595032455487
19961101,145.4138,147.4715,141.6413,144.042,31532.919565126835
19961104,143.1846,147.9002,142.3272,145.7567,18699.840213177165
19961105,146.6141,147.3,143.6133,144.042,16256.725121839465
19961106,145.7567,145.7567,140.6981,141.9842,13987.292670592926
19961107,142.3272,145.328,141.4698,143.0988,7981.875738999907
19961108,143.0988,145.328,142.5844,144.9851,12542.094670417859
19961111,146.1854,149.7865,145.7567,148.1574,20847.98140356135
19961112,149.1006,150.7296,147.3,148.3289,14756.019224844249
19961113,150.0437,153.3018,149.1863,150.9011,29074.7781162629
19961114,150.9011,157.5888,150.0437,156.8171,59440.916711251506
19961115,156.0455,163.5905,154.7594,163.0761,53689.04775132591
19961118,167.1916,172.7646,165.4768,169.5923,55051.545618521595
19961119,169.5923,171.0498,165.9055,167.1916,34513.35174733659
19961120,162.9046,169.5923,161.1898,166.7629,32426.794268989084
19961121,166.7629,167.1916,156.0455,157.1601,38812.315721356754
19961122,154.3307,158.6176,150.9011,158.5319,36188.08744486125
19961125,158.6176,159.9037,155.1881,158.6176,25190.681866325045
19961126,158.7891,160.7611,155.6168,156.9028,19877.83073342222
19961127,156.4741,158.6176,153.4733,154.2449,17979.28145436251
19961128,153.4733,155.1023,151.7585,153.8162,15563.585240046235
19961129,154.3307,157.4173,153.3018,155.3595,16334.294845181661
19961202,156.7314,158.6176,154.3307,155.6168,17738.426699430907
19961203,155.7025,158.6176,154.3307,158.6176,18022.31908691091
19961204,160.5039,161.8757,158.1889,159.0463,18058.358163629084
19961205,159.0463,165.9055,158.6176,162.1329,21771.711910414233
19961206,163.762,167.2773,162.7331,163.5905,23867.596957036014
19961209,165.4768,169.9352,164.1907,169.7637,21593.37950339207
19961210,169.7637,169.7637,162.9046,166.1627,19614.35003162563
19961211,166.1627,171.307,165.4768,170.2782,28019.13128045751
19961212,171.4785,175.7655,166.1627,170.021,33992.23631198499
19961213,168.9063,168.9063,158.4462,161.0183,53452.76903308505
19961216,144.5564,144.5564,144.5564,144.5564,7282.777656333445
19961217,130.0665,143.9562,130.0665,130.0665,54079.6419523859
19961218,131.0096,143.0988,130.1522,143.0988,51945.873759947666
19961219,145.8425,153.4733,137.0971,140.6124,66824.22318373059
19961220,138.8119,143.0131,136.3254,140.5266,32395.671851450188
19961223,142.1557,144.8136,140.6124,142.07,18121.09755754206
19961224,142.1557,143.4418,136.5826,136.7541,17864.39748424362
19961225,138.0402,143.1846,135.9825,141.2126,20456.317424932335
19961226,143.0131,143.8705,139.755,141.2126,6008.44768809582
19961227,143.7847,144.042,140.6124,143.1846,20517.55007172559
19961230,143.8705,144.8993,141.2983,144.6421,20420.171374724236
19961231,144.2992,144.2992,141.1268,141.8127,12640.653481669835
19970102,141.4698,143.1846,139.9265,141.4698,7872.471721879864
19970103,141.4698,142.2414,138.7261,139.755,8451.43715788344
19970106,138.5546,139.0691,135.7252,136.2397,10810.332304020048
19970107,135.0393,149.8722,134.4392,145.9282,38158.02072526078
19970108,145.328,145.5853,140.4409,141.384,14561.711296893565
19970109,141.4698,143.5275,141.2983,141.8985,5390.061910450076
19970110,141.4698,145.7567,141.2983,144.8993,13811.297225038352
19970113,144.2134,145.328,143.4418,144.042,10397.217478235514
19970114,144.042,144.1277,140.1837,141.1268,9031.569907345734
19970115,141.4698,145.4138,140.6124,141.8985,9536.819628114463
19970116,141.2983,143.8705,141.2983,142.9273,4821.246815688815
19970117,143.0988,144.042,142.3272,143.5275,6032.709829126821
19970120,144.042,144.5564,142.3272,143.9562,8634.551898424661
19970121,144.2134,147.4715,144.042,145.5853,15313.401009579953
19970122,147.4715,150.7296,145.9282,149.958,27138.903092866
19970123,150.0437,157.7602,150.0437,155.531,30889.819907285364
19970124,156.0455,156.3884,151.587,154.7594,19781.01524043128
19970127,155.1023,156.3027,154.2449,154.6736,18064.77278604752
19970128,154.3307,157.3315,154.3307,156.4741,12888.732064923204
19970129,156.5599,163.6762,156.3884,161.5328,23415.52254402821
19970130,162.9903,163.9335,159.9895,162.7331,14662.129339390696
19970131,162.9046,167.1916,162.0472,165.391,31664.613552127987
19970217,162.7331,167.6203,160.5896,164.7909,20885.409327820893
19970218,162.9046,163.6762,148.3289,150.8154,74245.08027694785
19970219,154.3307,162.4759,154.3307,162.2187,53010.01475169016
19970220,146.014,168.2204,146.014,161.79,73473.68477656222
19970221,161.1898,163.762,160.1609,162.9046,26655.34920438097
19970224,163.762,164.8766,161.79,162.0472,16664.944534678783
19970225,162.9046,169.5923,161.447,166.2484,33136.63343526915
19970226,168.0489,168.8206,165.9055,167.5345,15110.348614762926
19970227,167.1916,168.0489,164.6194,165.4768,18542.727439737777
19970228,165.0481,165.3053,162.0472,164.6194,17483.003825794527
19970303,165.3053,167.706,164.4479,165.9912,14329.84206391664
19970304,165.734,165.734,162.9046,164.2764,18294.538716455925
19970305,164.4479,165.6483,162.9046,163.0761,13371.35177993587
19970306,162.7331,163.762,161.9615,163.3333,11146.46829519761
19970307,163.5905,165.9055,162.9046,163.9335,11486.33415378797
19970310,164.6194,168.3062,164.1907,166.4199,14986.950298612124
19970311,166.7629,168.4776,165.2196,168.2204,21410.8485058887
19970312,168.9063,173.1933,168.3919,171.8215,29289.49543567016
19970313,172.3359,174.0507,169.335,170.4496,20828.620542377335
19970314,170.4496,174.8224,168.0489,174.3079,19962.735309185642
19970317,178.3377,191.7987,178.3377,191.4558,54300.90266265111
19970318,192.9133,201.0586,187.769,193.342,51252.60833135066
19970319,193.7707,203.6307,192.4846,200.8871,49420.64706992137
19970320,201.573,207.832,197.2003,198.0577,37145.75853400297
19970321,197.286,209.6325,197.286,209.2038,38884.402673374
19970324,215.2055,230.1242,215.2055,230.1242,50697.77259410353
19970325,235.783,239.6412,230.1242,237.9264,50284.20868806488
19970326,237.9264,247.3578,231.496,241.5275,33990.96218857066
19970327,241.7847,244.0997,234.0682,235.783,29561.132481985554
19970328,233.2965,241.7847,232.2677,236.0402,25824.107164796504
19970331,235.783,239.384,233.0393,234.0682,17144.886404902503
19970401,234.4969,238.0979,231.7532,235.3543,18632.1853902818
19970402,236.6404,237.1548,232.4391,233.0393,17721.870431296353
19970403,233.2108,240.0699,233.0393,239.8984,20131.15527239865
19970404,241.7847,253.7882,239.9842,248.6439,35568.413301110544
19970407,249.5012,257.2178,248.2152,253.0166,34378.06076755438
19970408,250.2729,250.2729,241.7847,242.6421,41570.68868098323
19970409,242.0419,247.7865,241.7847,245.3,25011.648104362004
19970410,245.2143,245.3858,240.0699,240.8416,31108.733541049387
19970411,239.0411,239.727,234.9256,239.4698,32328.007707026107
19970414,239.5555,241.6132,234.9256,236.2117,24282.10435808218
19970415,237.4978,242.8993,234.5826,240.9273,21299.812433045154
19970416,241.356,243.328,238.1837,239.2125,13981.928201912526
19970417,238.4409,252.8451,238.3551,249.5012,51103.31974355234
19970418,252.9308,255.0743,245.3,248.6439,28984.849417178542
19970421,265.7917,272.8223,258.3324,266.6491,42843.26667519223
19970422,268.3639,269.9072,264.9343,265.7917,20523.7371972112
19970423,266.2204,278.3096,265.363,275.3945,27841.038364963715
19970424,273.3368,282.0822,269.2213,277.7095,25544.653747891236
19970425,277.0235,283.3683,274.6228,279.0813,32971.47551627429
19970428,282.9396,307.118,282.9396,305.2318,34998.43201134351
19970429,310.3761,324.6088,293.2283,306.5179,38999.514383988666
19970430,306.0892,315.9492,300.9448,315.0918,23702.442431062947
19970505,321.9509,346.6438,321.9509,346.6438,39820.384238806524
19970506,354.7891,381.2825,353.2458,381.2825,34528.988427216034
19970507,390.8853,419.4365,389.2562,419.265,50158.69986762549
19970508,419.9509,420.1224,381.5397,384.9693,57422.46563557146
19970509,371.251,402.9745,371.251,402.4601,63558.04582864239
19970512,413.4347,420.1224,392.6858,396.9728,43721.27485812629
19970513,390.1136,398.6018,377.3385,385.9981,40019.94455413122
19970514,381.5397,385.6552,355.8179,356.9325,49923.809375722296
19970515,347.0725,356.8468,324.0944,353.6744,72132.1927739186
19970516,318.4356,341.2423,318.4356,318.4356,61141.65426227469
19970519,324.0944,330.0962,300.7733,316.978,30441.60124677422
19970520,319.8074,348.7016,318.95,348.7016,52159.53135861723
19970521,356.5038,360.1049,334.4689,342.1854,54017.142432143504
19970522,307.9754,330.9535,307.9754,314.1486,54524.971685374374
19970523,314.2344,338.6701,314.1486,334.8118,47672.67790442272
19970526,308.6613,330.0962,305.2318,324.0944,19941.62318139406
19970527,321.5222,324.9518,312.9483,317.9212,26932.46741645414
19970528,318.0927,320.4934,306.9466,308.0612,30096.360463440382
19970529,302.4881,303.3455,282.9396,283.3683,51054.08297258374
19970530,273.5082,291.5135,262.1907,288.4269,44955.2469620552
19970602,292.3709,300.0874,285.5117,298.5441,24696.03800577536
19970603,300.0874,311.2335,296.6578,298.2869,22170.122623554704
19970604,298.3726,302.6596,295.8004,298.5441,12326.908486886861
19970605,299.9159,309.9474,299.4015,303.0025,17207.522182160214
19970606,277.0235,295.8004,277.0235,283.111,33922.15392549213
19970609,282.9396,282.9396,273.0795,277.8809,10752.485363333715
19970610,277.7952,282.9396,270.0787,272.1364,10254.345982382365
19970611,270.0787,274.3656,250.1872,273.9369,24737.795455814827
19970612,274.3656,276.7663,257.2178,264.5914,11004.408533308337
19970613,264.5914,264.5914,264.5914,264.5914,0.0
19970616,264.5914,264.5914,264.5914,264.5914,0.0
19970617,264.5914,264.5914,264.5914,264.5914,0.0
19970618,264.5914,264.5914,264.5914,264.5914,0.0
19970619,264.5914,264.5914,264.5914,264.5914,0.0
19970620,282.5109,291.1705,270.0787,291.1705,27702.480986226285
19970623,312.7768,320.3219,308.6613,313.2055,32149.684376551504
19970624,317.321,328.2099,314.2344,327.6097,41039.42737348742
19970625,330.5248,333.3542,324.9518,326.4951,23601.673409493742
19970626,325.8092,330.0962,321.9509,327.4382,14857.02269924523
19970627,327.524,332.6683,321.5222,323.58,25876.35787131467
19970702,325.8092,329.6675,291.5135,309.7759,21955.756112725365
19970703,307.8039,307.8039,296.2291,298.3726,16547.72991890006
19970704,291.5135,302.4881,286.3691,296.5721,14247.382137429651
19970707,294.9431,294.9431,266.9063,270.0787,17582.95822662061
19970708,265.7917,284.6543,264.0769,283.5397,20175.123977347794
19970709,286.1976,293.0568,280.3674,291.5135,12255.528474667553
19970710,291.5135,296.5721,282.9396,283.6255,9173.509575126354
19970711,279.51,295.8004,278.6526,294.9431,12523.7823837886
19970714,298.3726,304.8031,296.3149,299.4872,11367.489228254164
19970715,300.0874,301.6307,294.0857,296.6578,7256.070125241946
19970716,298.3726,311.2335,297.5152,306.0034,17465.628845953997
19970717,307.7182,318.5214,306.9466,317.1495,20464.488797869777
19970718,321.4365,322.3796,317.2353,319.0358,17478.22335299048
19970721,324.0944,325.8092,308.8328,314.7488,21649.12711343141
19970722,314.7488,314.7488,314.7488,314.7488,0.0
19970723,335.1548,336.0979,314.6631,316.978,24602.151852809973
19970724,312.5196,313.8057,298.3726,299.4872,19333.619099580887
19970725,295.5432,303.517,291.685,299.23,12958.591718744778
19970728,294.9431,297.5152,287.2265,287.9124,10045.224380749143
19970729,285.5117,294.9431,284.2256,293.2283,8129.8803696641835
19970730,295.1145,299.0585,293.0568,298.3726,5843.297943577929
19970731,299.9159,300.9448,296.5721,297.4295,4093.340573144224
19970801,298.3726,298.8871,292.3709,294.4286,3826.951865409814
19970804,293.1425,293.2283,287.9124,289.5415,5271.913594424289
19970805,290.2274,297.5152,290.2274,292.3709,3126.2222061087473
19970806,293.2283,294.9431,287.9124,288.5126,2762.678475740747
19970807,287.2265,290.4846,284.6543,287.8267,3558.696396130032
19970808,288.0839,295.7147,281.2248,291.685,4565.352554982259
19970811,291.9422,293.2283,283.0253,283.7112,4364.161936504445
19970812,281.2248,282.9396,270.0787,270.1644,8485.49453591961
19970813,265.9632,273.3368,262.3621,263.3053,8131.979606942968
19970814,262.3621,272.6508,262.1907,270.8503,6215.589497224112
19970815,272.6508,274.1942,263.048,264.8486,5126.939013459011
19970818,261.5047,264.9343,256.3604,261.5905,7415.272267150374
19970819,265.7917,273.9369,264.1627,269.2213,6181.298433667767
19970820,273.4225,282.6823,272.6508,280.3674,7778.699663370279
19970821,282.9396,284.6543,269.9072,271.279,10855.937687767944
19970822,270.0787,275.223,265.9632,270.6788,11674.350373948753
19970825,271.8439,293.8503,271.8439,293.0736,10093.359210792101
19970826,294.4975,298.6399,288.0251,289.7079,15362.28842913845
19970827,286.7306,289.9668,282.3293,286.3422,8612.396077141268
19970828,285.4361,299.0283,282.8471,289.1901,9439.822870838248
19970829,289.1901,291.1319,284.1416,286.86,7206.750888935369
19970901,286.4717,293.3325,284.1416,287.2484,4449.612251974249
19970902,287.3778,291.0024,284.7888,289.3196,3980.16259527526
19970903,288.6723,300.3228,288.6723,299.5461,14082.250311387796
19970904,301.6173,303.6885,295.9215,298.5105,7566.503958822219
19970905,298.7694,299.0283,295.1448,297.7338,3682.749489644777
19970908,297.0865,299.0283,293.7208,295.0153,3991.596673121698
19970909,293.8503,297.216,291.2613,291.9086,3738.6783054695893
19970910,289.9668,296.8276,288.0251,294.7564,4345.093745207907
19970911,295.1448,305.2419,291.6497,296.4393,10895.602236275688
19970912,296.4393,296.4393,289.7079,289.9668,4252.547533027919
19970915,289.9668,289.9668,281.682,282.1998,5320.1462226408385
19970916,282.1998,286.7306,279.7403,281.9409,2688.6170825162294
19970917,282.0704,283.3649,278.3164,279.0931,2269.5338580566845
19970918,279.6109,282.1998,276.3746,278.0575,2827.0486500094403
19970919,278.3164,280.9053,277.6691,279.4814,2194.0607854404625
19970922,279.6109,279.6109,260.1934,261.7468,6245.0629386873115
19970923,258.8989,261.4879,243.365,248.4135,9143.568968675214
19970924,256.31,266.6659,253.721,264.7242,11915.458616930375
19970925,272.1028,275.2096,264.7242,268.4782,8016.255323523473
19970926,268.996,270.4199,260.1934,269.5138,4598.628270611746
19970929,265.3714,273.1384,262.1352,270.2905,5745.793951322743
19970930,269.2549,278.5753,266.6659,275.8568,6766.19274928151
19971006,283.3649,283.3649,271.8439,273.1384,3577.3801852833585
19971007,271.8439,275.7274,268.7371,275.4685,2881.510154518575
19971008,280.6465,285.8244,275.7274,283.4943,7094.970163421274
19971009,284.7888,285.3066,278.7047,279.6109,3292.2493364886705
19971010,279.4814,283.2354,278.3164,281.2937,2643.193502022975
19971013,284.7888,285.4361,278.4458,278.5753,2303.4467162020464
19971014,278.1869,281.5526,276.1157,279.9992,2674.5571415918334
19971015,279.9992,295.4037,279.352,292.8147,13837.445661027263
19971016,295.1448,308.0897,291.9086,305.5007,31329.06340312805
19971017,308.0897,317.7984,307.4425,313.6561,31705.881473371635
19971020,316.8923,326.2127,314.5622,321.5525,29667.55910776623
19971021,323.6237,328.1544,317.7984,326.2127,21319.358810984366
19971022,330.0961,358.575,328.8017,341.7466,88795.80601533416
19971023,336.1803,342.9116,330.2256,334.8858,35518.79903537265
19971024,330.0961,335.6625,327.5072,334.4974,18522.6731209271
19971027,336.5686,342.1349,334.1091,336.1803,17672.763127405145
19971028,336.4392,336.4392,319.8696,324.5298,25741.242653217054
19971029,326.2127,331.779,323.6237,331.2612,17064.264212047776
19971030,332.6851,335.9214,323.4942,323.6237,15753.48158988356
19971031,321.0347,329.9667,319.7402,324.7887,10854.81529991653
19971103,324.7887,328.8017,323.6237,325.0476,5192.14207396086
19971104,326.2127,333.7207,325.0476,332.8146,8258.20267500284
19971105,332.6851,340.4521,332.6851,337.7337,12591.475591568149
19971106,340.4521,343.0411,332.4262,332.5557,8720.931501098914
19971107,332.4262,336.4392,329.8372,332.8146,7319.380790385999
19971110,332.6851,335.9214,323.6237,326.2127,9771.842727153173
19971111,323.7531,327.5072,321.2936,325.8243,7487.014412368875
19971112,326.2127,332.4262,323.8826,325.0476,6346.646675748414
19971113,323.6237,336.5686,319.9991,334.6269,10248.322534739438
19971114,335.533,339.1576,330.8728,333.5913,12554.24161241615
19971117,336.5686,340.1932,330.7434,332.0379,6557.925465737496
19971118,330.7434,338.8987,330.0961,332.0379,5799.560080340227
19971119,332.6851,336.1803,329.7078,332.1673,4757.532604804867
19971120,331.3906,333.9796,325.0476,327.3777,4986.115578428219
19971121,323.7531,326.3421,321.0347,322.1997,7896.518215255943
19971124,321.6819,321.8114,310.6787,310.9376,6400.953760497284
19971125,310.6787,315.8567,308.2192,312.491,5198.862879250923
19971126,313.2677,314.9506,310.6787,313.3972,3104.763252511509
19971127,313.3972,314.5622,306.7952,307.4425,4403.494149312473
19971128,304.2063,315.5978,302.9118,314.0444,5774.299685012693
19971201,310.8082,314.9506,305.5007,309.3842,3084.524355154529
19971202,309.3842,313.6561,307.8308,308.0897,1811.8268802884356
19971203,308.0897,310.2904,306.7952,307.313,2236.4714151370104
19971204,307.313,310.6787,304.4652,309.1253,2632.378779737537
19971205,310.6787,314.4328,309.1253,309.3842,3170.8901100961193
19971208,309.3842,313.0088,309.1253,309.3842,2201.322498046118
19971209,310.6787,310.6787,308.737,310.2904,1765.0901542554977
19971210,310.6787,315.9862,310.6787,312.7499,2127.0076824964613
19971211,314.4328,322.1997,310.6787,320.9052,4401.486264479354
19971212,321.6819,323.4942,314.5622,315.8567,3510.6363107067227
19971215,315.8567,317.1512,310.8082,313.5266,3984.1030394231307
19971216,313.6561,317.1512,312.1027,314.8211,4138.603416352969
19971217,315.8567,316.504,308.0897,309.7726,6080.364435072695
19971218,308.0897,316.2451,305.7596,308.737,4551.737239138814
19971219,308.737,310.0315,306.148,308.0897,4199.476970505668
19971222,306.5363,314.5622,297.7338,308.4781,9406.681608840305
19971223,309.3842,312.6205,304.8535,305.6302,4476.727463450929
19971224,305.5007,305.5007,297.7338,300.0639,7449.160728764774
19971225,300.0639,302.6529,296.4393,299.0283,10764.81724305024
19971226,304.2063,310.6787,300.0639,302.2645,8371.683905983005
19971229,304.2063,305.8891,298.5105,299.2872,7649.316108406908
19971230,299.2872,300.3228,294.4975,296.1804,8925.258254766351
19971231,295.1448,296.1804,291.0024,293.8503,8850.943830923432
19980105,293.203,310.8082,286.0833,310.6787,15475.228910124833
19980106,311.9732,314.5622,306.7952,308.6075,9038.97202757548
19980107,308.0897,308.6075,301.6173,302.7823,5279.51194637203
19980108,302.7823,305.5007,297.8632,299.5461,6073.102737775587
19980109,297.7338,302.0056,295.2742,298.5105,6659.045695210051
19980112,298.381,304.2063,295.1448,297.8632,7110.960702765566
19980113,295.1448,295.1448,268.0899,288.1545,11647.402695429017
19980114,288.1545,292.5558,286.0833,291.6497,6637.646875686826
19980115,291.9086,295.1448,286.7306,290.3552,3910.4828499713453
19980116,289.9668,294.4975,286.0833,289.7079,3800.0157399919017
19980119,291.2613,291.2613,286.0833,286.9895,3706.465219110804
19980120,286.0833,289.3196,284.7888,287.8956,2604.4141001112903
19980121,287.3778,288.6723,285.8244,286.3422,2317.5068152720764
19980122,286.3422,298.6399,285.8244,293.4619,4073.4820090785206
19980123,295.1448,302.9118,293.4619,300.0639,5323.003133665863
19980209,305.7596,314.0444,304.4652,308.8664,8963.653022795615
19980210,308.8664,310.0315,300.3228,303.4296,2915.345635363195
19980211,301.6173,304.2063,297.9927,299.0283,1873.1631755255273
19980212,297.7338,301.6173,295.1448,295.792,2268.916502136637
19980213,297.0865,299.6755,295.1448,296.4393,1780.1539809330272
19980216,296.4393,296.4393,291.9086,292.2969,2236.316635585256
19980217,292.5558,296.4393,290.0963,292.1675,2251.2255469893125
19980218,292.5558,295.1448,290.6141,292.5558,2047.4398388273282
19980219,292.5558,300.0639,292.5558,299.1577,2005.647623310381
19980220,300.3228,301.6173,295.1448,296.4393,1906.1490834717258
19980223,295.0153,295.792,289.9668,292.5558,2062.7353824466995
19980224,291.9086,295.5331,291.2613,292.1675,1501.512283193716
19980225,291.9086,292.9442,288.6723,290.0963,2070.3056192030026
19980226,288.6723,295.0153,287.5073,290.873,2433.2270784844245
19980227,288.6723,300.3228,287.5073,293.9797,4198.704604433572
19980302,291.6497,292.2969,282.1998,283.6238,4770.5871298529955
19980303,282.1998,284.7888,277.0219,284.0121,3025.428001130938
19980304,285.0477,286.7306,283.2354,285.3066,2272.70171808153
19980305,285.3066,288.0251,279.0931,279.7403,3445.9006085286965
19980306,271.9733,277.2808,269.2549,276.5041,4667.071482846005
19980309,277.928,278.9636,270.2905,270.4199,4275.2595870348305
19980310,268.6077,276.763,263.0413,270.6788,6086.082249514922
19980311,271.8439,278.3164,270.2905,271.4555,3467.6856059280435
19980312,260.4523,276.3746,259.5462,267.831,3569.0367806564586
19980313,267.7015,278.1869,265.3714,277.2808,3634.004373905442
19980316,278.3164,280.7759,274.4329,278.8342,2651.072644603854
19980317,280.2581,286.7306,279.6109,285.0477,3932.2683887644066
19980318,287.1189,287.3778,278.1869,278.9636,2253.234472167695
19980319,278.3164,280.3876,276.1157,277.5397,1617.3876385972892
19980320,277.5397,279.352,271.9733,274.5623,1540.524026787363
19980323,273.1384,276.8924,270.2905,272.4911,2264.281475615167
19980324,271.8439,286.0833,271.585,285.8244,3587.5005772775166
19980325,291.2613,293.8503,279.0931,280.6465,5528.333757948166
19980326,279.352,279.4814,273.2678,273.7856,2239.406857044344
19980327,273.1384,282.1998,272.1028,278.1869,3239.642592803615
19980330,278.4458,283.4943,274.4329,279.352,4497.198087001346
19980331,280.7759,285.0477,276.5041,279.2225,3992.60045304372
19980401,278.3164,280.3876,275.4685,276.5041,3221.2565383298115
19980402,276.5041,284.1416,276.1157,279.4814,5172.056816661144
19980403,279.6109,291.2613,279.6109,289.3196,10968.98913865497
19980406,290.6141,291.9086,284.5299,286.7306,5819.876567063299
19980407,287.3778,289.8374,284.5299,285.3066,4499.594050751016
19980408,284.7888,289.0607,282.1998,285.4361,3882.3640387463256
19980409,286.0833,289.9668,283.7532,285.1772,5099.363939333159
19980410,286.0833,288.1545,283.7532,286.0833,3987.965742844829
19980413,286.3422,297.7338,286.3422,293.0736,10664.006584011662
19980414,293.203,293.7208,286.0833,287.2484,3486.842850995863
19980415,287.2484,288.0251,284.1416,285.8244,4125.625663869145
19980416,285.8244,285.8244,285.8244,285.8244,0.0
19980417,265.242,287.3778,265.242,276.5041,4219.2520110913365
19980420,271.8439,271.8439,264.0769,265.8892,7113.586787278309
19980421,265.3714,271.585,265.1125,267.1837,3119.3639432345617
19980422,268.6077,269.9021,266.407,269.3843,4630.0699780944915
19980423,270.5494,270.5494,266.407,268.2193,4318.750813233798
19980424,267.9604,276.763,266.2776,269.9021,5984.807269006058
19980427,267.9604,269.1254,264.7242,265.5009,4136.362437942772
19980428,266.407,271.7144,266.0187,270.2905,3113.8017799367713
19980429,270.2905,271.8439,266.0187,268.4782,3780.625764028513
19980430,268.7371,271.1966,266.6659,270.0316,3546.557514009471
19980504,270.5494,276.3746,269.2549,274.174,5152.743732082546
19980505,275.0801,277.0219,270.0316,270.5494,3446.0549533652634
19980506,270.5494,270.5494,266.6659,267.831,3900.9809170708395
