date,reward,terminated,truncated,portfolio_value,position,drawdown,current_step,prev_close,open_price,close_price,prev_position,delta_position
19930528,-0.2214088564861237,False,False,983436.0354560976,0.09689220786094666,0.22244704829302742,546,60.6911,60.6911,61.3414,0.9657180905342102,-0.8688258826732635
19930531,-0.22151339550538157,False,False,983952.5814161452,0.0,0.22203864162350664,547,61.3414,61.6665,63.0754,0.09689220786094666,-0.09689220786094666
19930601,-0.2373136499485308,False,False,975499.1446742552,1.0,0.22872234493897073,548,63.0754,63.0754,62.5335,0.0,1.0
19930602,-0.21951097034094158,False,False,980572.1426968842,1.0,0.22471138291979936,549,62.5335,62.4252,62.8587,1.0,0.0
19930603,-0.22471138291979936,False,False,980572.1426968842,0.0,0.22471138291979936,550,62.8587,62.8587,63.0754,1.0,-1.0
19930604,-0.22770821356359225,False,False,978916.8576815852,0.2456202358007431,0.22602013275523236,551,63.0754,63.0754,62.6419,0.0,0.2456202358007431
19930607,-0.2367566227534937,False,False,972992.2520839177,1.0,0.23070441765438143,552,62.6419,62.8587,62.4252,0.2456202358007431,0.7543797641992569
19930608,-0.23070441765438143,False,False,972992.2520839177,0.0,0.23070441765438143,553,62.4252,62.4252,62.2084,1.0,-1.0
19930609,-0.23070441765438143,False,False,972992.2520839177,0.0,0.23070441765438143,554,62.2084,62.3168,61.3414,0.0,0.0
19930610,-0.23130077846133112,False,False,972664.2941946886,0.19073618948459625,0.23096371730948048,555,61.3414,61.3414,61.233,0.0,0.19073618948459625
19930611,-0.23155151437357258,False,False,972341.1073714057,0.0,0.2312192447249263,556,61.233,61.1246,60.1492,0.19073618948459625,-0.19073618948459625
19930614,-0.24665227076842322,False,False,963857.2036493236,0.34591078758239746,0.23792703673505264,557,60.1492,60.1492,58.632,0.0,0.34591078758239746
19930615,-0.23906853655182791,False,False,963232.8011164542,0.0,0.23842072012165005,558,58.632,58.5236,59.2822,0.34591078758239746,-0.34591078758239746
19930616,-0.23842072012165005,False,False,963232.8011164542,0.0,0.23842072012165005,559,59.2822,59.1738,59.0655,0.0,0.0
19930617,-0.23842072012165005,False,False,963232.8011164542,0.0,0.23842072012165005,560,59.0655,58.9571,58.8487,0.0,0.0
19930618,-0.23842072012165005,False,False,963232.8011164542,0.0,0.23842072012165005,561,58.8487,58.7403,60.1492,0.0,0.0
19930621,-0.23989195799942556,False,False,962428.327200176,0.038833677768707275,0.23905677681026152,562,60.1492,60.4744,59.1738,0.0,0.038833677768707275
19930622,-0.23905677681026152,False,False,962428.327200176,0.0,0.23905677681026152,563,59.1738,59.1738,59.1738,0.038833677768707275,-0.038833677768707275
19930623,-0.23905677681026152,False,False,962428.327200176,0.0,0.23905677681026152,564,59.1738,59.1738,59.0655,0.0,0.0
19930624,-0.23905677681026152,False,False,962428.327200176,0.0,0.23905677681026152,565,59.0655,59.1738,59.2822,0.0,0.0
19930625,-0.23905677681026152,False,False,962428.327200176,0.0,0.23905677681026152,566,59.2822,59.3906,58.632,0.0,0.0
19930628,-0.23905677681026152,False,False,962428.327200176,0.0,0.23905677681026152,567,58.632,58.5236,58.4152,0.0,0.0
19930629,-0.23579507989835308,False,False,964210.9795091334,1.0,0.23764732412119643,568,58.4152,58.5236,58.632,0.0,1.0
19930630,-0.23442809020862318,False,False,965972.2732198621,0.0,0.23625475859153805,569,58.632,58.7403,58.0901,1.0,-1.0
19930701,-0.24225188971977316,False,False,962687.7498926084,0.1822471171617508,0.23885166445626174,570,58.0901,58.0901,57.0063,0.0,0.1822471171617508
19930702,-0.23885166445626174,False,False,962687.7498926084,0.0,0.23885166445626174,571,57.0063,57.0063,56.7895,0.1822471171617508,-0.1822471171617508
19930705,-0.24668801948900504,False,False,958404.2021405094,0.5829041004180908,0.2422384482208791,572,56.7895,56.7895,56.356,0.0,0.5829041004180908
19930706,-0.2422384482208791,False,False,958404.2021405094,0.0,0.2422384482208791,573,56.356,56.356,54.8388,0.5829041004180908,-0.5829041004180908
19930707,-0.2439329039899797,False,False,957480.3148659222,0.16255775094032288,0.2429689189902023,574,54.8388,54.8388,54.5136,0.0,0.16255775094032288
19930708,-0.24353634693404141,False,False,957171.0994557892,0.24679994583129883,0.24321339991849233,575,54.5136,54.4053,54.4053,0.16255775094032288,0.08424219489097595
19930709,-0.25427456663666775,False,False,951144.5114180568,0.5267558693885803,0.247978317156132,576,54.4053,54.4053,53.755,0.24679994583129883,0.2799559235572815
19930712,-0.35041397796926566,False,False,895533.8317615446,1.0,0.2919468586315295,577,53.755,53.755,50.6121,0.5267558693885803,0.4732441306114197
19930713,-0.2919468586315295,False,False,895533.8317615446,0.0,0.2919468586315295,578,50.6121,50.6121,49.8534,1.0,-1.0
19930714,-0.2919468586315295,False,False,895533.8317615446,0.0,0.2919468586315295,579,49.8534,49.8534,50.2869,0.0,0.0
19930715,-0.2919468586315295,False,False,895533.8317615446,0.0,0.2919468586315295,580,50.2869,50.2869,49.4199,0.0,0.0
19930716,-0.2919468586315295,False,False,895533.8317615446,0.0,0.2919468586315295,581,49.4199,49.4199,47.6859,0.0,0.0
19930719,-0.2919468586315295,False,False,895533.8317615446,0.0,0.2919468586315295,582,47.6859,47.6859,45.1932,0.0,0.0
19930720,-0.2919468586315295,False,False,895533.8317615446,0.0,0.2919468586315295,583,45.1932,44.8681,44.1094,0.0,0.0
19930721,-0.297562304176963,False,False,892589.6485013439,0.3369884490966797,0.29427467488169734,584,44.1094,44.4346,44.0011,0.0,0.3369884490966797
19930722,-0.29427467488169734,False,False,892589.6485013439,0.0,0.29427467488169734,585,44.0011,44.0011,44.6513,0.3369884490966797,-0.3369884490966797
19930723,-0.29250019749120326,False,False,893518.2154440577,0.017144402489066124,0.29354050413633737,586,44.6513,44.6513,47.3607,0.0,0.017144402489066124
19930726,-0.26281980526383775,False,False,909603.8618366534,0.8742479681968689,0.28082240007898834,587,47.3607,47.6859,48.6613,0.017144402489066124,0.8571035657078028
19930727,-0.27725436079011884,False,False,911491.684430718,0.0,0.27932979458418034,588,48.6613,48.7696,52.021,0.8742479681968689,-0.8742479681968689
19930728,-0.25426693308411796,False,False,924768.2494420967,0.5378133058547974,0.26883268857937614,589,52.021,52.021,53.4299,0.0,0.5378133058547974
19930729,-0.26883268857937614,False,False,924768.2494420967,0.0,0.26883268857937614,590,53.4299,53.4299,53.1047,0.5378133058547974,-0.5378133058547974
19930730,-0.26883268857937614,False,False,924768.2494420967,0.0,0.26883268857937614,591,53.1047,53.4299,53.3215,0.0,0.0
19930802,-0.26883268857937614,False,False,924768.2494420967,0.0,0.26883268857937614,592,53.3215,53.6466,53.755,0.0,0.0
19930803,-0.26883268857937614,False,False,924768.2494420967,0.0,0.26883268857937614,593,53.755,53.4299,52.4545,0.0,0.0
19930804,-0.26883268857937614,False,False,924768.2494420967,0.0,0.26883268857937614,594,52.4545,52.1293,52.3461,0.0,0.0
19930805,-0.26883268857937614,False,False,924768.2494420967,0.0,0.26883268857937614,595,52.3461,52.6712,53.5382,0.0,0.0
19930806,-0.28076202374812764,False,False,918395.7455666848,0.851043701171875,0.2738711039103668,596,53.5382,53.5382,53.1047,0.0,0.851043701171875
19930809,-0.23084995636352953,False,False,941285.3681006212,0.7632513642311096,0.25577344130390517,597,53.1047,53.1047,54.8388,0.851043701171875,-0.08779233694076538
19930810,-0.24788121534386873,False,False,945544.4689501574,0.2233966886997223,0.2524059864641619,598,54.8388,55.1639,55.1639,0.7632513642311096,-0.5398546755313873
19930811,-0.21009852628579034,False,False,968435.131573824,0.5394901037216187,0.23430750151154803,599,55.1639,54.8388,57.4398,0.2233966886997223,0.31609341502189636
19930812,-0.23069860746572565,False,False,970414.5134781442,0.0,0.23274250471788696,600,57.4398,57.6566,57.8733,0.5394901037216187,-0.5394901037216187
19930813,-0.23274250471788696,False,False,970414.5134781442,1.0,0.23274250471788696,601,57.8733,58.1984,58.1984,0.0,1.0
19930816,-0.2227577419606846,False,False,975897.2225452111,0.0,0.22840760497377569,602,58.1984,58.5236,59.1738,1.0,-1.0
19930817,-0.26539602201667173,False,False,955521.8283180464,0.27956733107566833,0.24451739488622024,603,59.1738,59.499,55.0555,0.0,0.27956733107566833
19930818,-0.24743835448130122,False,False,953931.9289680873,0.0,0.24577444759519929,604,55.0555,54.7304,55.1639,0.27956733107566833,-0.27956733107566833
19930819,-0.24577444759519929,False,False,953931.9289680873,0.0,0.24577444759519929,605,55.1639,55.489,53.9717,0.0,0.0
19930820,-0.29234500754717363,False,False,928607.2812754288,0.8761017322540283,0.26579736098705337,606,53.9717,53.6466,52.021,0.0,0.8761017322540283
19930823,-0.27495673396801107,False,False,923702.744602093,0.0,0.2696751291688332,607,52.021,51.6958,49.8534,0.8761017322540283,-0.8761017322540283
19930824,-0.2696751291688332,False,False,923702.744602093,0.0,0.2696751291688332,608,49.8534,49.5283,53.5382,0.0,0.0
19930825,-0.2696751291688332,False,False,923702.744602093,0.0,0.2696751291688332,609,53.5382,53.5382,51.4791,0.0,0.0
19930826,-0.2696751291688332,False,False,923702.744602093,0.8855319619178772,0.2696751291688332,610,51.4791,51.2623,51.2623,0.0,0.8855319619178772
19930827,-0.2827090558171543,False,False,916744.8177867584,0.18578065931797028,0.27517640870097415,611,51.2623,50.9372,50.3953,0.8855319619178772,-0.6997513025999069
19930830,-0.2772614563702692,False,False,915636.6136461686,0.0,0.27605260945988763,612,50.3953,50.0702,50.5037,0.18578065931797028,-0.18578065931797028
19930831,-0.27605260945988763,False,False,915636.6136461686,0.0,0.27605260945988763,613,50.5037,50.5037,51.2623,0.0,0.0
19930901,-0.29634551810357307,False,False,904858.4830294832,0.5602935552597046,0.284574330215219,614,51.2623,51.5875,50.5037,0.0,0.5602935552597046
19930902,-0.2850113461965122,False,False,904627.9643746341,1.0,0.2847565896139387,615,50.5037,50.2869,50.3953,0.5602935552597046,0.4397064447402954
19930903,-0.28100377342017246,False,False,906607.218428888,0.0,0.283191693904835,616,50.3953,50.5037,51.3707,1.0,-1.0
19930906,-0.283191693904835,False,False,906607.218428888,0.0,0.283191693904835,617,51.3707,51.6958,51.1539,0.0,0.0
19930907,-0.283191693904835,False,False,906607.218428888,0.0,0.283191693904835,618,51.1539,50.9372,51.0456,0.0,0.0
19930908,-0.283191693904835,False,False,906607.218428888,0.0,0.283191693904835,619,51.0456,50.9372,50.7204,0.0,0.0
19930909,-0.283191693904835,False,False,906607.218428888,0.0,0.283191693904835,620,50.7204,50.6121,50.6121,0.0,0.0
19930910,-0.283191693904835,False,False,906607.218428888,0.0,0.283191693904835,621,50.6121,50.6121,50.1786,0.0,0.0
19930913,-0.302704100107674,False,False,896303.1627870289,0.4356858432292938,0.2913385876427329,622,50.1786,49.8534,48.5529,0.0,0.4356858432292938
19930914,-0.29520606416211137,False,False,894274.421802271,0.1484256088733673,0.29294261015571293,623,48.5529,48.2278,48.4445,0.4356858432292938,-0.2872602343559265
19930915,-0.3075440565378252,False,False,886625.1769095546,0.6373019814491272,0.2989904797987068,624,48.4445,48.4445,47.7943,0.1484256088733673,0.4888763725757599
19930916,-0.30144358867652027,False,False,885346.5314540534,0.0,0.3000014398533184,625,47.7943,47.6859,47.5775,0.6373019814491272,-0.6373019814491272
19930920,-0.3000014398533184,False,False,885346.5314540534,0.0,0.3000014398533184,626,47.5775,47.2524,49.6367,0.0,0.0
19930921,-0.3000014398533184,False,False,885346.5314540534,0.0,0.3000014398533184,627,49.6367,49.4199,48.5529,0.0,0.0
19930922,-0.2848231626376713,False,False,893251.2646705108,1.0,0.2937515685619313,628,48.5529,48.5529,48.9864,0.0,1.0
19930923,-0.2832062308392028,False,False,898771.9356839727,0.7927775382995605,0.28938665423384324,629,48.9864,49.2032,49.3115,1.0,-0.20722246170043945
19930924,-0.33973812090261213,False,False,872316.8134470141,1.0,0.3103033764623264,630,49.3115,48.9864,47.7943,0.7927775382995605,0.20722246170043945
19930927,-0.3103033764623264,False,False,872316.8134470141,0.0,0.3103033764623264,631,47.7943,47.7943,48.011,1.0,-1.0
19930928,-0.3103033764623264,False,False,872316.8134470141,0.0,0.3103033764623264,632,48.011,47.6859,48.1194,0.0,0.0
19930929,-0.28835177387858324,False,False,883649.470297458,0.9614589214324951,0.30134321996301916,633,48.1194,48.1194,48.7696,0.0,0.9614589214324951
19930930,-0.29047701874047016,False,False,889302.1207135367,0.0,0.2968739562208671,634,48.7696,49.0948,48.9864,0.9614589214324951,-0.9614589214324951
19931004,-0.28564216263444275,False,False,895166.8997134868,1.0,0.29223697317559433,635,48.9864,49.3115,49.6367,0.0,1.0
19931005,-0.28117314400480986,False,False,900966.2837627991,0.0,0.2876516945981891,636,49.6367,49.9618,49.4199,1.0,-1.0
19931006,-0.29463546634614346,False,False,897291.7142499536,0.3099460005760193,0.29055699018219766,637,49.4199,49.4199,48.7696,0.0,0.3099460005760193
19931007,-0.29290597215695446,False,False,896058.7266330711,0.0,0.2915318509015128,638,48.7696,48.5529,48.4445,0.3099460005760193,-0.3099460005760193
19931008,-0.2954699060555436,False,False,893993.2923499716,0.25931939482688904,0.29316488494285337,639,48.4445,48.7696,48.3361,0.0,0.25931939482688904
19931011,-0.30440219722734735,False,False,888107.497220872,1.0,0.29781848437461655,640,48.3361,48.7696,48.3361,0.25931939482688904,0.740680605173111
19931012,-0.30272887393155024,False,False,885545.5179373726,0.28884947299957275,0.2998441113419802,641,48.3361,48.2278,48.1194,1.0,-0.7111505270004272
19931013,-0.2998441113419802,False,False,885545.5179373726,0.0,0.2998441113419802,642,48.1194,48.1194,47.7943,0.28884947299957275,-0.28884947299957275
19931014,-0.3013557256200748,False,False,884758.1764601899,0.39201173186302185,0.30046662228068177,643,47.7943,47.7943,47.6859,0.0,0.39201173186302185
19931015,-0.30046662228068177,False,False,884758.1764601899,0.0,0.30046662228068177,644,47.6859,47.6859,47.9026,0.39201173186302185,-0.39201173186302185
19931018,-0.31001181036264247,False,False,879789.0576937799,0.8235580921173096,0.3043954522451162,645,47.9026,47.6859,47.3607,0.0,0.8235580921173096
19931019,-0.307253510098158,False,False,878306.1128475354,0.08812721818685532,0.30556794145727056,646,47.3607,47.2524,47.3607,0.8235580921173096,-0.7354308739304543
19931020,-0.3084526306972359,False,False,876810.8388527161,0.6544689536094666,0.3067501787013463,647,47.3607,47.2524,47.144,0.08812721818685532,0.5663417354226112
19931021,-0.3106728995441253,False,False,874779.5472444263,0.33595091104507446,0.30835621786287737,648,47.144,47.144,46.8189,0.6544689536094666,-0.3185180425643921
19931022,-0.31114844342992615,False,False,873335.6369820297,0.3564540147781372,0.30949784441107053,649,46.8189,46.8189,46.6021,0.33595091104507446,0.020503103733062744
19931025,-0.31360308503507506,False,False,871214.8157080216,0.0,0.3111746701345484,650,46.6021,46.277,45.1932,0.3564540147781372,-0.3564540147781372
19931026,-0.3111746701345484,False,False,871214.8157080216,0.0,0.3111746701345484,651,45.1932,45.1932,46.1686,0.0,0.0
19931027,-0.3190460258016998,False,False,867154.2171631882,1.0,0.3143851792784075,652,46.1686,46.4937,46.277,0.0,1.0
19931028,-0.3077393426595828,False,False,870573.1270942983,0.09352845698595047,0.31168202074779494,653,46.277,46.277,48.2278,1.0,-0.9064715430140495
19931029,-0.3106437264449799,False,False,871108.5186077182,0.0,0.31125871385586734,654,48.2278,48.5529,47.3607,0.09352845698595047,-0.09352845698595047
19931101,-0.31125871385586734,False,False,871108.5186077182,0.0,0.31125871385586734,655,47.3607,47.0356,46.9272,0.0,0.0
19931102,-0.28395582738922226,False,False,885192.2490043255,1.0,0.3001234231545779,656,46.9272,46.9272,47.6859,0.0,1.0
19931103,-0.3049631278045111,False,False,882672.0254175393,0.6262275576591492,0.30211603601216785,657,47.6859,47.6859,47.4691,1.0,-0.37377244234085083
19931104,-0.3033933367081063,False,False,882008.0003037717,0.32943281531333923,0.302641046962146,658,47.4691,47.4691,47.3607,0.6262275576591492,-0.29679474234580994
19931105,-0.3039284918389687,False,False,881338.9982171622,0.0,0.3031699929519074,659,47.3607,47.2524,47.5775,0.32943281531333923,-0.32943281531333923
19931108,-0.3031699929519074,False,False,881338.9982171622,0.0,0.3031699929519074,660,47.5775,47.4691,48.3361,0.0,0.0
19931109,-0.3259951458000412,False,False,869483.5399439295,1.0,0.31254350199758285,661,48.3361,48.3361,47.6859,0.0,1.0
19931110,-0.27401982970863165,False,False,889333.3547350598,0.6696862578392029,0.2968492610655613,662,47.6859,47.6859,49.3115,1.0,-0.3303137421607971
19931111,-0.28929453572282315,False,False,893278.2018232058,0.0,0.2937302707226886,663,49.3115,49.6367,49.8534,0.6696862578392029,-0.6696862578392029
19931112,-0.2937302707226886,False,False,893278.2018232058,0.0,0.2937302707226886,664,49.8534,50.1786,50.2869,0.0,0.0
19931115,-0.28164911277066407,False,False,899603.0137015115,0.367394357919693,0.28872956303285174,665,50.2869,50.6121,51.5875,0.0,0.367394357919693
19931116,-0.3360064295363986,False,False,874749.8924962329,1.0,0.3083796643669291,666,51.5875,51.2623,49.9618,0.367394357919693,0.632605642080307
19931117,-0.3120259672603198,False,False,872864.3612119282,0.0,0.3098704582394223,667,49.9618,49.8534,49.5283,1.0,-1.0
19931118,-0.3098704582394223,False,False,872864.3612119282,0.0,0.3098704582394223,668,49.5283,49.8534,49.4199,0.0,0.0
19931119,-0.31803982480057874,False,False,868645.3065485313,0.7347731590270996,0.31320625059262386,669,49.4199,49.4199,49.0948,0.0,0.7347731590270996
19931122,-0.3107453710571598,False,False,869912.5814949871,0.07256818562746048,0.3122042806223207,670,49.0948,49.2032,49.0948,0.7347731590270996,-0.6622049733996391
19931123,-0.33860761356321445,False,False,856303.9490906144,1.0,0.32296393545824265,671,49.0948,48.9864,48.2278,0.07256818562746048,0.9274318143725395
19931124,-0.33778683004817606,False,False,848735.2966074122,0.31554552912712097,0.3289480847740941,672,48.2278,47.9026,47.5775,1.0,-0.684454470872879
19931125,-0.3223741927499239,False,False,852074.2079519139,0.4083031713962555,0.32630817706499615,673,47.5775,47.4691,48.011,0.31554552912712097,0.09275764226913452
19931126,-0.3262919160474355,False,False,852082.4864136168,0.1340903788805008,0.3263016317055619,674,48.011,48.1194,47.7943,0.4083031713962555,-0.2742127925157547
19931129,-0.3268106436663952,False,False,851823.3476193052,0.9119048118591309,0.32650651959572885,675,47.7943,47.6859,47.6859,0.1340903788805008,0.7778144329786301
19931130,-0.32650651959572885,False,False,851823.3476193052,0.0,0.32650651959572885,676,47.6859,47.6859,48.1194,0.9119048118591309,-0.9119048118591309
19931201,-0.32650651959572885,False,False,851823.3476193052,0.0,0.32650651959572885,677,48.1194,48.1194,47.6859,0.0,0.0
19931202,-0.33411491928099524,False,False,847950.6032281149,1.0,0.32956850199622134,678,47.6859,47.6859,47.4691,0.0,1.0
19931203,-0.32956850199622134,False,False,847950.6032281149,0.0,0.32956850199622134,679,47.4691,47.4691,47.2524,1.0,-1.0
19931206,-0.32956850199622134,False,False,847950.6032281149,0.2481575906276703,0.32956850199622134,680,47.2524,47.3607,47.3607,0.0,0.2481575906276703
19931207,-0.3392634144296088,False,False,843029.2359909916,0.8455053567886353,0.3334595772504289,681,47.3607,47.3607,47.0356,0.2481575906276703,0.597347766160965
19931208,-0.3334595772504289,False,False,843029.2359909916,0.0,0.3334595772504289,682,47.0356,47.0356,47.0356,0.8455053567886353,-0.8455053567886353
19931209,-0.3334595772504289,False,False,843029.2359909916,0.0,0.3334595772504289,683,47.0356,47.2524,46.9272,0.0,0.0
19931210,-0.27572558150246224,False,False,872234.3159648778,1.0,0.31036860303368513,684,46.9272,46.9272,48.5529,0.0,1.0
19931213,-0.29943145197719484,False,False,877880.3749144753,0.0,0.30590455082948154,685,48.5529,48.878,47.2524,1.0,-1.0
19931214,-0.3136559245176926,False,False,873863.612551504,1.0,0.3090804009295699,686,47.2524,47.3607,47.144,0.0,1.0
19931215,-0.2391108193525591,False,False,910023.741844001,1.0,0.28049042227127624,687,47.144,47.2524,49.0948,1.0,0.0
19931216,-0.28428705324290227,False,False,908014.4338599398,1.0,0.2820790800970702,688,49.0948,49.4199,48.9864,1.0,0.0
19931217,-0.2934801238778023,False,False,901988.3635129073,0.0,0.2868435880229527,689,48.9864,48.6613,48.6613,1.0,-1.0
19931220,-0.3354885728260877,False,False,876376.4521141961,0.9872710704803467,0.30709362624500064,690,48.6613,48.9864,47.5775,0.0,0.9872710704803467
19931221,-0.27624396356735714,False,False,892346.5721075336,1.0,0.2944668630471532,691,47.5775,47.5775,48.4445,0.9872710704803467,0.01272892951965332
19931222,-0.283275745858715,False,False,898201.8409644016,0.0,0.2898373991892581,692,48.4445,48.7696,47.6859,1.0,-1.0
19931223,-0.2898373991892581,False,False,898201.8409644016,0.0,0.2898373991892581,693,47.6859,47.6859,47.5775,0.0,0.0
19931224,-0.2898373991892581,False,False,898201.8409644016,0.0,0.2898373991892581,694,47.5775,46.9272,48.2278,0.0,0.0
19931227,-0.3092334762994469,False,False,888014.7440418049,0.7242827415466309,0.29789181960493516,695,48.2278,48.4445,47.6859,0.0,0.7242827415466309
19931228,-0.3022581716421433,False,False,885736.7542927527,0.5642379522323608,0.2996929104633887,696,47.6859,47.6859,47.4691,0.7242827415466309,-0.16004478931427002
19931229,-0.2996929104633887,False,False,885736.7542927527,0.0,0.2996929104633887,697,47.4691,47.4691,47.3607,0.5642379522323608,-0.5642379522323608
19931230,-0.2996929104633887,False,False,885736.7542927527,0.0,0.2996929104633887,698,47.3607,47.3607,48.2278,0.0,0.0
19931231,-0.3110272218952715,False,False,879832.3995549534,1.0,0.30436118403562124,699,48.2278,48.7696,48.4445,0.0,1.0
19940103,-0.30436118403562124,False,False,879832.3995549534,0.0,0.30436118403562124,700,48.4445,48.4445,47.4691,1.0,-1.0
19940104,-0.3004801762031667,False,False,881846.1753672145,1.0,0.3027689937248671,701,47.4691,47.3607,47.4691,0.0,1.0
19940105,-0.3027689937248671,False,False,881846.1753672145,0.0,0.3027689937248671,702,47.4691,47.4691,47.2524,1.0,-1.0
19940106,-0.29699560142714976,False,False,884845.9107584563,0.24830608069896698,0.300397255224642,703,47.2524,47.4691,48.1194,0.0,0.24830608069896698
19940107,-0.3051804924614392,False,False,882355.6653630672,0.2912284731864929,0.30236616584805787,704,48.1194,48.3361,47.6859,0.24830608069896698,0.04292239248752594
19940110,-0.30236616584805787,False,False,882355.6653630672,0.0,0.30236616584805787,705,47.6859,47.6859,47.9026,0.2912284731864929,-0.2912284731864929
19940111,-0.3031873687497055,False,False,881928.8400853751,0.10693173855543137,0.3027036349284732,706,47.9026,47.9026,47.6859,0.0,0.10693173855543137
19940112,-0.3022748760544053,False,False,882151.6266442016,0.32399821281433105,0.30252748890557923,707,47.6859,47.4691,47.5775,0.10693173855543137,0.2170664742588997
19940113,-0.3074487175100001,False,False,879594.136145767,0.1900326907634735,0.3045495668184534,708,47.5775,47.4691,46.9272,0.32399821281433105,-0.13396552205085754
19940114,-0.3031055533093027,False,False,880343.2856285867,0.0,0.3039572523509792,709,46.9272,47.144,45.7351,0.1900326907634735,-0.1900326907634735
19940117,-0.3039572523509792,False,False,880343.2856285867,0.0,0.3039572523509792,710,45.7351,45.7351,45.41,0.0,0.0
19940118,-0.3039572523509792,False,False,880343.2856285867,0.0,0.3039572523509792,711,45.41,45.3016,45.41,0.0,0.0
19940119,-0.3039572523509792,False,False,880343.2856285867,0.0,0.3039572523509792,712,45.41,45.5183,44.3262,0.0,0.0
19940120,-0.3039572523509792,False,False,880343.2856285867,0.0,0.3039572523509792,713,44.3262,43.7843,43.6759,0.0,0.0
19940121,-0.3039572523509792,False,False,880343.2856285867,0.0,0.3039572523509792,714,43.6759,43.4592,43.5676,0.0,0.0
19940124,-0.3123722469685037,False,False,875975.4216579366,1.0,0.3074107006695151,715,43.5676,43.6759,43.4592,0.0,1.0
19940125,-0.3074107006695151,False,False,875975.4216579366,0.0,0.3074107006695151,716,43.4592,43.4592,42.9173,1.0,-1.0
19940126,-0.3211501538331811,False,False,868864.7638727595,0.3214408755302429,0.313032736826527,717,42.9173,42.9173,41.8335,0.0,0.3214408755302429
19940127,-0.31586361959072684,False,False,867406.7306683445,0.0,0.31418552966806024,718,41.8335,41.6168,41.9419,0.3214408755302429,-0.3214408755302429
19940128,-0.33171470450449597,False,False,858387.3963917841,0.5043147802352905,0.3213166594378973,719,41.9419,42.0503,41.1833,0.0,0.5043147802352905
19940131,-0.3298723942291047,False,False,854012.4587640692,0.0,0.3247757005379988,720,41.1833,40.7498,39.1241,0.5043147802352905,-0.5043147802352905
19940201,-0.31413300039565645,False,False,859438.0000001709,0.7560793161392212,0.32048600049585807,721,39.1241,38.6906,39.0157,0.0,0.7560793161392212
19940202,-0.32779505755909133,False,False,855697.8219568995,0.0,0.32344316941443096,722,39.0157,38.799,40.2079,0.7560793161392212,-0.7560793161392212
19940203,-0.32344316941443096,False,False,855697.8219568995,0.0,0.32344316941443096,723,40.2079,40.7498,42.9173,0.0,0.0
19940204,-0.32344316941443096,False,False,855697.8219568995,0.0,0.32344316941443096,724,42.9173,43.3508,44.6513,0.0,0.0
19940214,-0.4722006204239869,False,False,779773.5082047207,1.0,0.38347267020138714,725,44.6513,45.1932,41.1833,0.0,1.0
19940215,-0.39198250610818286,False,False,775668.5701211095,1.0,0.3867182363677784,726,41.1833,40.9665,40.9665,1.0,0.0
19940216,-0.3824493888172743,False,False,777721.039162915,1.0,0.3850954532845829,727,40.9665,41.1833,41.0749,1.0,0.0
19940217,-0.42344436940771935,False,False,759252.6046299153,1.0,0.39969750696861417,728,41.0749,40.7498,40.0995,1.0,0.0
19940218,-0.40832642175670153,False,False,755158.6748531925,0.40743812918663025,0.4029343694255563,729,40.0995,39.666,40.2079,1.0,-0.5925618708133698
19940221,-0.41156044359885136,False,False,751079.910263194,0.0,0.4061592415391762,730,40.2079,39.666,39.0157,0.40743812918663025,-0.40743812918663025
19940222,-0.4061592415391762,False,False,751079.910263194,0.0,0.4061592415391762,731,39.0157,39.666,39.7744,0.0,0.0
19940223,-0.4061592415391762,False,False,751079.910263194,0.0,0.4061592415391762,732,39.7744,40.0995,39.5576,0.0,0.0
19940224,-0.4052494738056366,False,False,751508.6282916671,0.1059102714061737,0.40582027595679887,733,39.5576,40.2079,40.4246,0.0,0.1059102714061737
19940225,-0.4031543599575459,False,False,752765.361673433,0.0,0.40482664066658136,734,40.4246,41.0749,40.3162,0.1059102714061737,-0.1059102714061737
19940228,-0.43136008948080196,False,False,740244.1763889529,0.68758624792099,0.4147265062661799,735,40.3162,40.3162,39.3409,0.0,0.68758624792099
19940301,-0.41772992836068656,False,False,738841.7270806887,0.4805138409137726,0.41583535174259617,736,39.3409,39.2325,39.2325,0.68758624792099,-0.2070724070072174
19940302,-0.41583535174259617,False,False,738841.7270806887,0.0,0.41583535174259617,737,39.2325,39.2325,39.0157,0.4805138409137726,-0.4805138409137726
19940303,-0.43783825885154704,False,False,728579.7471109579,1.0,0.4239489783824024,738,39.0157,39.0157,38.4738,0.0,1.0
19940304,-0.43833447905480066,False,False,721929.591565103,0.06808456033468246,0.42920691879495987,739,38.4738,38.1487,37.7152,1.0,-0.9319154396653175
19940307,-0.44272125778179366,False,False,715718.4608046132,0.3742597699165344,0.4341177445956608,740,37.7152,37.7152,36.8482,0.06808456033468246,0.30617520958185196
19940308,-0.44793727742107653,False,False,709401.9611261036,1.0,0.4391118802510656,741,36.8482,36.8482,36.523,0.3742597699165344,0.6257402300834656
19940309,-0.4391118802510656,False,False,709401.9611261036,0.0,0.4391118802510656,742,36.523,36.523,36.4147,1.0,-1.0
19940310,-0.4391118802510656,False,False,709401.9611261036,0.0,0.4391118802510656,743,36.4147,36.4147,35.8728,0.0,0.0
19940311,-0.4391118802510656,False,False,709401.9611261036,0.0,0.4391118802510656,744,35.8728,35.8728,35.9812,0.0,0.0
